 0.20800E+00 0.47893E-02 0.00000E+00    14010     2158    3      310 0.149E+04 0.16203E-05  0.20777E+00  0.66555E-03  0.66555E-03      310
   1    0.21732E+00    0.19061E-01    0.39225E+01    0.20962E+02    0.21721E+00
   2    0.20682E+00    0.12465E-01    0.38119E+01    0.36170E+02    0.20666E+00
   3    0.20740E+00    0.53895E-02    0.23242E+01    0.11826E+02    0.20715E+00
