 0.27051E-03 0.21705E-05 0.00000E+00    60634     5690    5     2665 0.985E+07 0.52672E-09  0.27048E-03  0.10050E-06  0.10050E-06     2665
   3    0.26757E-03    0.70843E-05    0.23681E+01    0.13876E-01    0.26754E-03
   4    0.27544E-03    0.52434E-05    0.24079E+01    0.38137E-01    0.27541E-03
   5    0.26968E-03    0.25317E-05    0.16793E+01    0.12873E-01    0.26965E-03
