 0.17711E-01 0.41927E-03 0.00000E+00    14035     2713    3      270 0.152E+05 0.13835E-06  0.17483E-01  0.65013E-04  0.65013E-04      270
   1    0.16963E-01    0.19251E-02    0.50754E+01    0.19184E+01    0.16836E-01
   2    0.18133E-01    0.15103E-02    0.52679E+01    0.46384E+01    0.17805E-01
   3    0.17709E-01    0.44800E-03    0.22627E+01    0.11023E+01    0.17486E-01
