 0.16898E+01 0.14981E-01 0.00000E+00   510017    35606    8     2438 0.144E+04 0.41173E-06  0.16889E+01  0.68631E-03  0.68631E-03     2438
   6    0.16972E+01    0.31359E-01    0.46745E+01    0.16748E+04    0.16962E+01
   7    0.19558E+01    0.29421E+00    0.53819E+02    0.37629E+05    0.19543E+01
   8    0.16864E+01    0.17078E-01    0.51239E+01    0.38183E+04    0.16855E+01
