 0.23077E-02 0.24763E-04 0.00000E+00   510010    73970    8      625 0.271E+06 0.57080E-09  0.23058E-02  0.36588E-05  0.36588E-05      625
   6    0.25909E-02    0.26515E-03    0.25890E+02    0.16793E+02    0.25897E-02
   7    0.22796E-02    0.24544E-04    0.38520E+01    0.12878E+01    0.22772E-02
   8    0.23380E-02    0.27771E-04    0.60098E+01    0.53615E+01    0.23369E-02
