 0.77430E-01 0.64705E-03 0.00000E+00   126015    21837    6     2150 0.278E+05 0.75555E-07  0.77355E-01  0.35659E-04  0.35659E-04     2150
   4    0.75332E-01    0.14683E-02    0.24654E+01    0.83036E+01    0.75252E-01
   5    0.78454E-01    0.99539E-03    0.22696E+01    0.10079E+02    0.78369E-01
   6    0.77368E-01    0.66788E-03    0.21839E+01    0.12808E+02    0.77298E-01
