 0.95053E+01 0.13603E+00 0.00000E+00    14010     2599    3      975 0.103E+03 0.74542E-04  0.95051E+01  0.96527E-02  0.96527E-02      975
   1    0.95977E+01    0.48040E+00    0.22385E+01    0.25503E+03    0.95975E+01
   2    0.93506E+01    0.28982E+00    0.19603E+01    0.34395E+03    0.93503E+01
   3    0.95414E+01    0.16262E+00    0.15245E+01    0.19132E+03    0.95413E+01
